Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Details
RAB9B,ENSG00000123570,0.00405820250625888,0.00363396050931541,0.00777297609663696,0.041611570075523,
ANKRD30B,ENSG00000180777,0.00419016953166429,0.00457078031439895,0.00660118547134569,0.0176299312281032,
ALG1L,ENSG00000189366,0.0042810672022785,0.00913258933711836,0.00424396176161634,0.0715835319461081,
CTAGE8,ENSG00000244693,0.00430586529462418,0.0319910367910798,0.00315506192898496,0.105746560728222,
RGL2,ENSG00000237441,0.00432959354740448,0.014530701949973,0.00237178692794338,0.0148992440711221,
GEMIN7,ENSG00000142252,0.00434431950508996,0.00631722220040809,0.00400169842415277,0.11998064432103,
MORF4L2,ENSG00000123562,0.0043520871418794,0.0436064388419838,0.00253906498143786,0.0704519874605465,
CRISPLD1,ENSG00000121005,0.00439709786492115,0.00310147235675029,0.0120635392339701,0.0654275037461997,
CFP,ENSG00000126759,0.00445147077900743,0.0368039805808257,0.00244808612157077,0.0526706464483282,
C8orf82,ENSG00000213563,0.00445942408188682,0.0100380505303312,0.00352476928016576,0.030213418608142,
STX19,ENSG00000178750,0.00447151835022608,0.0115666414522532,0.00358141844104498,0.10529830099395,
AMELX,ENSG00000125363,0.00448013635226219,0.023746214293332,0.00395329310761983,0.0324553464006608,
PSPH,ENSG00000146733,0.00448129886177251,0.00579364744720234,0.00409095765921141,0.0360283506301176,
LRFN4,ENSG00000173621,0.00448992710238638,0.00306482368067162,0.0472750067683962,0.0208661849496611,
TRPC5OS,ENSG00000204025,0.00461008715826117,0.0340937521031861,0.00327639988240169,0.101680354897916,
TSHR,ENSG00000165409,0.00462855554916941,0.00337340299324773,0.0206301070906901,-0.0186017305183926,
HLA-E,ENSG00000204592,0.00463939076400821,0.00516871189573009,0.00440574314302944,0.0257229588965639,
ADCY9,ENSG00000162104,0.00469066930130013,0.00353632123885028,0.0144203685137556,0.0131504360399173,
MAN2A1,ENSG00000112893,0.00488558826743346,0.00755784781150193,0.00479012120957689,0.0286066907661562,
TLR6,ENSG00000174130,0.00506788288739035,0.0700642243761032,0.00266572087933459,0.0277546099100886,
CTXN3,ENSG00000205279,0.00521739158408518,0.0842585194685415,0.00311869137778742,0.0797953360595049,
RDH14,ENSG00000240857,0.00521912976868555,0.0917980571520075,0.00302038815622563,0.0118950456433529,
PRPSAP1,ENSG00000161542,0.00529070331916792,0.00348734553730146,0.0245139982105593,0.0559716775667669,
Z98752.3,ENSG00000277611,0.00538023744292815,0.0469166707602973,0.00393488278445453,0.0991198904426902,
WFDC10A,ENSG00000180305,0.00542062768564688,0.0137773709901573,0.0036799950691333,0.181152108275421,
GNB3,ENSG00000111664,0.00543791769178814,0.00429561732720507,0.0214436812050982,-0.0243754218919713,
DLX2,ENSG00000115844,0.00544249664040775,0.00293718300954837,0.0420970329711141,0.0564539943157747,
STAG2,ENSG00000101972,0.00547523703744901,0.24040752647026,0.00278761314957021,0.0181100490495858,
WDR31,ENSG00000148225,0.0054980390348407,0.175440629820977,0.00283281518537259,0.0432146653756324,
TCP1,ENSG00000120438,0.00557548734999291,0.0848716982204338,0.00314381215130743,0.0419928897124165,
SCO1,ENSG00000133028,0.0056059304974474,0.05113272901405,0.00293240540661133,0.0442997909839866,
THEMIS,ENSG00000172673,0.00563061150352218,0.00316963703783746,0.0210698084174065,0.0265578704188111,
SAPCD1,ENSG00000228727,0.00564342692343334,0.0131082932443006,0.00414546003542771,0.102663327740172,
VPS72,ENSG00000163159,0.00566594512825935,0.00546091926708425,0.00819086422152115,0.0608234067758285,
HSH2D,ENSG00000196684,0.0056696850542195,0.0126380053470116,0.00382289694781945,-0.0208876358691577,
OR4E2,ENSG00000221977,0.00570624509523332,0.0061383825041128,0.00543584006823172,0.0308964837754853,
EEA1,ENSG00000102189,0.00572487914295694,0.0333864105165518,0.00420091804383893,0.0336048972552609,
LNP1,ENSG00000206535,0.0057395054858711,0.0212833413977361,0.00399751637604295,0.0932807687195885,
TLR9,ENSG00000239732,0.00577539782342795,0.00306025508010854,0.184315076093086,-0.0131117723872698,
ZNF622,ENSG00000173545,0.00579209399353064,0.00365253390375553,0.00989956391298585,0.05549318259444,
CNR2,ENSG00000188822,0.00586940127540581,0.0468275281662316,0.00325533117068777,0.0519695541710533,
C1orf232,ENSG00000282872,0.00588280029278154,0.041418445545448,0.00328144318716705,0.104704113703949,
TMTC2,ENSG00000179104,0.00591153214214135,0.0131950149263317,0.00582903709053095,0.0414630396993232,
CYP19A1,ENSG00000137869,0.00608467661589773,0.00708417371518377,0.0092057394934657,0.0577763497731229,
TAB2,ENSG00000055208,0.00608964429606651,0.00396059762072198,0.0777485448897386,0.0215920921189288,
PGGHG,ENSG00000142102,0.00609865798976539,0.00926580631619234,0.00499112845877647,0.00973143153871707,
IKBKG,ENSG00000269335,0.00610118584580832,0.00621046642418133,0.00674566367037999,0.0619502704426873,
FBXO15,ENSG00000141665,0.00612347087364851,0.120883166899874,0.00294185953299175,0.0276928984996345,
TMEM74B,ENSG00000125895,0.00612724521822483,0.0224488654940992,0.00478836954684347,0.0552806961855161,
PCDHAC1,ENSG00000248383,0.00616607602348762,0.067646687620162,0.00308018125509968,0.0080334740963137,
IK,ENSG00000113141,0.00616884914227234,0.0270769118346363,0.00417560961686503,0.0707141354812931,
GNL1,ENSG00000204590,0.00618175554739397,0.0682765692149021,0.00380722029906311,0.0141771725712321,
TAAR8,ENSG00000146385,0.00631134158039937,0.180536673349195,0.00327806366722516,0.0346582376591725,
C3AR1,ENSG00000171860,0.0063116382991405,0.00508344240827019,0.00949841423333375,0.0430727512803719,
THAP7,ENSG00000184436,0.00638015241782941,0.0102243757287266,0.0104851203036144,0.049245639889177,
UBE2T,ENSG00000077152,0.00640380608886393,0.0293059509381778,0.00410114790354432,0.115884317242114,
